feature,importance,wasserstein_distance_training,wasserstein_distance_eval,wasserstein_distance_all_visits
T40,4.536441964313391e-05,0.1477247697126381,0.4437884909062552,0.2745680017058179
H20,4.521681267188217e-05,-0.31922566634913907,-,0.06802335414460085
H66,4.498277528818842e-05,-0.09597470825617582,-0.11601296438528304,0.03105564360838023
K37,4.489800214397715e-05,-0.31675340895992615,-0.21354797856608382,0.10224252997291827
O90,4.485195264608411e-05,-0.31917784361069884,0.27983649028718005,0.10920301071214818
M76,4.468808939147102e-05,-0.3141069198835324,-0.090037428843463,-0.05570921720410339
J69,4.462777936248453e-05,0.4559509638924817,0.3645866758220947,0.4228104982059618
Q54,4.4431868388909055e-05,-0.3044560762824928,-,0.09605044990633511
K27,4.4301890034384926e-05,-0.08440773096571633,0.3764233094261001,0.22163143587782858
R15,4.380416574922441e-05,0.4510366774900478,0.11352008718352652,0.12664316114441357
S69,4.3468621536412565e-05,-0.29632009232063494,-0.23434785456855978,0.0395374998641488
J03,4.286715788175948e-05,-0.3149586184345439,-,0.061025858486874376
X83,4.283153857711933e-05,-0.30781114220836736,-,0.17894386118086034
M23,4.267917072821279e-05,-0.25633762740194443,0.19355200872063924,-0.057397346727312004
H57,4.255288334028135e-05,-0.1254296434483195,0.28807139289474487,0.10489276606883534
J31,4.254672874426301e-05,0.34127786339399724,0.23183244735917952,0.301421467232129
R89,4.2253642702262914e-05,0.22452997520231086,0.14934964970163284,0.2300212105273451
D60,4.18384621741569e-05,0.3727265902141475,-,0.21910139853272945
H15,4.180022548639284e-05,0.3518529405294392,-,0.12570799825290094
G51,4.166580847765243e-05,0.21686289805544995,-0.15117835531041102,0.13615065775916071
T30,4.1587243158343416e-05,-0.13182812406336192,0.26439809145748827,0.08250539186688177
D06,4.13174691252606e-05,-0.30459716514812085,-,0.11117596510813853
T31,4.123737213243641e-05,0.14087570525203913,-,0.15568413397002395
G11,4.073816584222342e-05,0.24234159142994469,-,0.1101069589477495
Z19,4.071996086452419e-05,-0.30715742791378886,-0.30742997209048833,0.09356758203496619
N47,4.0364942631018016e-05,0.21695677469837718,-,0.09694576956023836
S30,3.996275404927068e-05,0.452644795043286,0.4842937926280123,0.1617049117463771
S10,3.971150993989384e-05,0.44887235631960914,0.28791390375148246,0.137089788423333
N52,3.9583208590131655e-05,0.2963916783036027,0.2445915551223385,0.22656079411869942
B44,3.9447965001454806e-05,0.3682206757882467,0.2749599652238619,0.3408577419461766
K46,3.900850292764335e-05,0.3062662861279911,0.1419099693683987,0.11552639789031773
C40,3.836659517684182e-05,0.3606429665220294,-0.33684225507442545,0.027689387880040158
P59,3.8244549388729925e-05,-0.3044560762824928,-0.3051586746941044,0.16950496207048182
I43,3.800319171469603e-05,0.40756849507046145,0.15175357439717913,0.2209625030953034
F88,3.790518922254869e-05,0.32873721631460084,-0.28852947604058504,0.1506369714340546
H93,3.743542753789201e-05,0.2715336704966584,0.15347022532861174,0.09912658738702422
Q28,3.733895255271553e-05,0.19901817704827102,-0.1522710673435478,0.10104901880850489
G54,3.733780099652588e-05,0.11010709954637143,0.3343581307844451,0.10090971112432942
M20,3.721038672395043e-05,0.20808862487800228,-0.25207603118885036,-0.040154256248720537
E27,3.715409278920564e-05,0.3889720300492101,0.3115064387839509,0.17407969201151988
D15,3.714840405406221e-05,-0.2714519962825893,0.3578230182247259,0.1261625288014304
C68,3.6764458741532766e-05,-0.3246028825980346,0.12436492295770978,0.07538756335804644
I89,3.635274268771893e-05,0.3200903561830125,0.10241028573719754,0.1764777916443679
D42,3.6239816623598045e-05,-0.31150812094424346,-,0.06242372784967402
T88,3.593681504835719e-05,0.36459312107820346,0.16423364915167715,0.09959089670068888
C37,3.558645685156197e-05,0.3622631144140405,-,0.06537632622424791
W54,3.5564694173948006e-05,-0.3049924921674135,-,0.07424145556873119
B49,3.529540582722598e-05,0.4153206165376035,0.44072170418929646,0.3708494181652104
F22,3.527924630402367e-05,-0.30412543514738094,0.32807102190358584,0.16069904920794614
Q51,3.5211019176750654e-05,-0.3180203119991767,-0.21538315356801888,0.06939871076409668
Q75,3.479682827599083e-05,-0.3240832676660484,0.27812070470317635,0.07505489844966651
A02,3.47846493212283e-05,0.45750188244491613,0.45020898425902495,0.32752604807574887
K55,3.4032662456089064e-05,0.289183052882402,0.38772831559585763,0.20587291358356943
H73,3.3634688369707885e-05,-0.20429079566127697,-,0.038537239844419556
L71,3.353171461869031e-05,-0.30627240359305474,-,0.2299030595728887
L01,3.340910360024232e-05,0.3205966028512809,-,0.07204459975510101
M13,3.332344602692844e-05,0.1176505977828601,0.46675315017603614,0.11018791225398901
G46,3.323399649951732e-05,0.32358375434956305,-0.33932517983899085,0.03524104988958786
Z03,3.302644837728201e-05,0.39619827476589436,0.19820114704211653,0.12383045653940812
C77,3.287543022351827e-05,0.36318579269082946,-0.10257733686295943,0.0693005539664895
E79,3.286207275535765e-05,0.4275518786768531,0.3859187955702289,0.31394794793761194
Z43,3.25078800459261e-05,0.2506782921393638,0.32931000658313647,0.16275360083848975
Y83,3.235149146482663e-05,0.4152402673818445,0.3769229481766542,0.42736799581806983
O40,3.220182775501261e-05,-0.3231247962251274,-0.3079354057163622,0.0833114001283163
H49,3.192073915431705e-05,0.44787299591658536,0.2892545049259588,0.11946580527748335
S76,3.186559946204389e-05,-0.3196774747584143,-0.18954773020678017,0.043968675620525526
Q78,3.1707000920362446e-05,-0.30901088840795177,-,0.06447249026214302
T18,3.167960273521059e-05,-0.35185623676833616,-,0.09613371087920641
O9A,3.1426820971997795e-05,0.3306386720181963,-,0.13532758451086083
I62,3.124462080384962e-05,0.45313671055149685,0.232222506273377,0.31812206977883395
D13,3.0787464388079635e-05,-0.30403929567604077,-0.2744068281406803,0.081532611136079
I01,3.0594508178186494e-05,0.3004969960021333,0.42117271982278126,0.25640051488502885
O86,2.986120587410365e-05,0.13469345508455643,0.36088473696991996,0.2285774489272228
P70,2.982284898189663e-05,0.40244395030224733,-,0.13811561856543358
M08,2.965391478638695e-05,0.1167315081713859,0.24375680954395013,0.09841030591488914
G24,2.907541411234372e-05,0.4576566658199461,0.1921898193540967,0.1890500653298356
J35,2.897940038201384e-05,0.3876588140663031,0.1277290301201627,0.17386570164731696
N75,2.893993047222441e-05,-0.33996997939028245,-0.27709612597206884,0.04951594151902411
G82,2.8905388159690088e-05,0.46745492156529395,0.14969141831540808,0.23025915357289278
J67,2.865601225299313e-05,0.4342279404590372,0.30563484317501893,0.3865151116050076
H53,2.8635908619230338e-05,0.31807066260145916,0.21325790586727703,0.13965358837686603
M92,2.838709682706662e-05,-0.34290400533011084,0.3388524509357542,-0.05609566803183977
S49,2.814502997433997e-05,-0.3061909642178398,-0.2857264986527614,0.033162261088563814
F29,2.7700064002567395e-05,0.29605792191537345,0.14659864790196225,0.16136986261256706
10001,2.756589476697237e-05,0.43533246424908456,0.21076567368631977,0.27192336605609996
F16,2.7529499490489145e-05,-0.30530125818070253,0.28462393407419756,0.15177070267957352
N88,2.740359394237808e-05,0.40311328764915244,-0.1945533835144228,0.07850484154907611
S12,2.725934311517287e-05,0.20351371731950987,0.3629506325142279,0.09072306234544765
S32,2.7130039847967807e-05,0.17949730204021255,0.2127027140729219,0.11834535496458587
E09,2.7082988202377115e-05,0.39096692572076347,0.33699910318137055,0.3739635953453654
K12,2.702852371551926e-05,0.3394662395084873,0.10214582556856307,0.22244301984995804
I66,2.702844185769326e-05,0.45926317055778837,0.46484070903506736,0.18603844278874587
Q66,2.6864275737748544e-05,0.13509180439160168,0.3076928234339649,0.05777602085774866
T43,2.6386502140573467e-05,0.35055396293978397,-,0.28633204201005336
M46,2.636201810636014e-05,0.23196838175947448,0.45717387446398833,0.16136578246662678
P14,2.6289861301975435e-05,0.41095152480791586,-,0.22157558145713951
F01,2.626557494759899e-05,0.44573357679684966,0.35173354582126193,0.3953593283342365
F06,2.6178333170206765e-05,0.4930301689330615,0.4024538842528662,0.32442813084576955
N12,2.6169294476258207e-05,0.4086456971264914,0.2489679488941775,0.2516995309920568
Z30,2.6115406440089077e-05,0.24809307286414245,0.2752516882997499,0.10804920918157727
G30,2.5929722003106663e-05,0.4699276942715512,0.37956934868304615,0.3110392863586084
H67,2.5877681790056703e-05,0.403819292307092,-,0.552972117614232
N97,2.5334467696955944e-05,0.40296342181571027,-0.289140900862724,0.06192746271154368
H69,2.5177950081785932e-05,0.3416306600611859,-0.2886442270086907,0.07677262262632324
IMO0002,2.491595617568662e-05,0.3830337068268784,-0.05869891782877781,0.17171759227173336
E46,2.491574500627767e-05,0.4592196350803608,0.4647835027124654,0.39033076559024493
W39,2.478473399234863e-05,0.3301493741746449,-,0.24988375412124333
H04,2.431424315795234e-05,0.118350826721517,0.447803226946063,0.18312958099109042
G97,2.3617088004608488e-05,0.3794141543073875,0.36592769413513276,0.13643814249996639
J42,2.345975345470601e-05,0.47367588164031676,0.4380431782732178,0.4208035568993597
D65,2.339362601710884e-05,0.4241153364673101,0.41115650821348365,0.4163927059667562
E16,2.3238978498244213e-05,0.3981170014159833,0.28332199218806925,0.3100348781778354
S22,2.3159965170172696e-05,-0.3046919945121876,0.19836694427511808,0.13625188837664376
I09,2.310653810272196e-05,0.40440764317469974,-,0.24543975369135626
E29,2.287961280506492e-05,0.4033162352231809,0.13781595860408846,0.1731493576966113
S21,2.2663804914538707e-05,0.3777265413496997,-0.15395721001500381,0.17416503515823145
L84,2.2490474510346238e-05,-0.33729371676365993,-,0.05158363984454481
H43,2.2487397353847413e-05,0.42890608537905556,0.4456309942530765,0.16362501493536213
S46,2.214234830794634e-05,-0.20195288264025454,0.3681110740747806,0.022892252484045143
A52,2.1982949406052413e-05,-0.3326522009518023,-,0.19671288205523582
D23,2.180914731699248e-05,-0.10096769332990195,0.35737513353534955,0.11964291568586066
C02,2.1800148015164817e-05,0.4316244462442076,-,0.0680676841591296
D14,2.1015718152125832e-05,0.35135203266043274,-0.2870223150749733,-0.029467642011685693
F54,2.093481028382844e-05,0.4514634516305064,0.14085551445892777,0.3129664584654925
B36,2.092302695559416e-05,0.4514979949269964,0.31987911520436835,0.2065143962611792
N94,2.0879822655550765e-05,-0.17264514216936172,0.06095176879996392,0.03827965107928368
M31,2.087751324272139e-05,0.444785026993078,0.24522353834417002,0.1845237036453647
F40,2.0849573747836435e-05,0.44577525706775956,0.4081350746161275,0.15819657633038162
R32,2.081350469019641e-05,0.4731747337435568,0.4176628168619795,0.22655421818054863
G08,2.0701604367738893e-05,0.35730205246750135,-,0.15404613434869802
H51,2.0656997861650907e-05,0.4385149926768743,0.2501624797641032,0.21717067388984754
N31,2.057581457045728e-05,0.4306738069092192,0.4002155202859425,0.15508497703641713
S03,2.047057261352712e-05,0.43142700526824684,-,0.04281186172065837
S37,1.99702577633516e-05,0.2444320627033178,0.24741490898263405,0.17014545926543181
Y92,1.9619521755605287e-05,0.3279203526816536,0.4916323455422245,0.30523684211504754
H17,1.940688330592329e-05,0.3784102257490426,-,0.1628417205426776
P08,1.937337547921621e-05,-0.3166656006361365,-,0.1352419637437528
V89,1.9110119870535778e-05,-0.3088441197063872,0.16638742156775205,0.05304815266774686
C09,1.894738484755876e-05,-0.30452119887248064,0.29941741101876,0.024481955578961843
L13,1.870196717507572e-05,-0.3237022292340935,-,0.10701933334549776
R54,1.834107647181024e-05,0.43954826508280503,0.35602459322756375,0.42094807128413425
N02,1.7962903423119312e-05,0.4723182649720333,0.33779943586441474,0.36619795145368716
D82,1.7959013209335632e-05,0.3829401005510472,0.1572429510472145,0.13969129151536003
Q74,1.7276075256804076e-05,-0.31490510045133757,-0.24586420771316247,-0.05009069568654728
O01,1.7179964811262434e-05,-0.31091248374359104,-,-0.07044079233596558
D45,1.7179721038642265e-05,-0.3206556267795929,0.23707932034845539,0.10338232376355758
M53,1.704748232095038e-05,-0.3083113383584646,0.15060201855277167,0.04942357217369443
B02,1.6962361126669897e-05,0.18619753670861836,0.3628680590895409,0.18748244332305897
Z66,1.6953765471789004e-05,0.48415040251253055,-,0.6186074169954456
N84,1.6946560786878614e-05,0.12622479005430395,-0.30424532187781034,0.028336696098562437
X95,1.694541971947148e-05,0.41049338609098585,-,0.2990862314425178
C70,1.6422823675593978e-05,-0.3752724521488147,-0.29046216688755205,0.05581488019702358
F09,1.62684615223842e-05,0.36220415014684076,0.4583872618334773,0.22465146346427725
T24,1.5905390848904827e-05,0.3885471934971704,-,0.05834612404724231
E65,1.5808130707906363e-05,0.4091868771663272,0.4583872618334773,0.2825830481666068
G06,1.574048813778082e-05,-0.31166845373496915,-,0.18359826733942722
I99,1.548636789074927e-05,0.471015064575941,0.2666721054750476,0.24717864219667773
K11,1.541657668082168e-05,-0.10569194392698213,0.32244509497211027,0.06859276061252458
D33,1.5097490114677876e-05,0.11940471471279732,-0.15367844141535117,0.0580378703121617
K77,1.5084634531953509e-05,0.382889973032406,-,0.24835719023185418
Z55,1.5031269554161256e-05,-0.3129981724630317,0.2559101494343771,0.2802606920869694
S59,1.5023474411526251e-05,-0.3059080278703835,-0.2727642691120548,0.0571426384146669
N04,1.481445868376043e-05,0.4274154998639557,0.21211847038051013,0.17350708915399643
S00,1.4750869342223942e-05,-0.3409329973272262,-0.22651828964113943,0.06435537725664181
O88,1.4716712055990632e-05,0.41396411130151717,-,0.34693537279134107
H31,1.4318722676458292e-05,0.3784102257490426,-,0.1988074328057654
D48,1.3803437093223549e-05,0.4340340707015064,0.11346693695133792,0.07548535299283121
Q65,1.3626238035327565e-05,0.11812820191041412,-0.2900884881191941,-0.03984677507870586
A69,1.3429224840175191e-05,0.11850698164569319,0.32717062505201666,0.23572345633863365
M96,1.3059241535864578e-05,0.11560891244993524,-0.2294867072319253,0.07982678612749809
R75,1.3015217101824096e-05,0.397258427394407,-,0.5506375976841177
D39,1.286395528860823e-05,0.39597089741686187,-,0.07958210525027085
H18,1.2823514502696533e-05,-0.3064583110832987,-0.4064585534347461,0.10565631594421515
L82,1.2813895435589438e-05,0.43225536966966693,0.14064060101468345,0.21237438283667476
L21,1.276906304067154e-05,0.46750238150252055,0.4000603316065673,0.20123716228125038
D37,1.2745770566432476e-05,0.17116394287321593,-,0.12402325104709101
R27,1.2714783996730057e-05,-0.3046919945121876,0.3911974227825433,0.16107718869084636
M43,1.2505229327694028e-05,0.4372156582555367,0.19763361596868803,0.07901341997738527
Z41,1.2490819235611926e-05,0.403303500836886,-,0.03650032856901574
Q34,1.2402049062376468e-05,0.360568806038974,0.40636050457313,0.17057871434138305
G25,1.2205993729688896e-05,0.4560532243098389,0.43570503850081715,0.17004758806580886
J22,1.2034758134858344e-05,0.4447755348689747,0.3023551173803983,0.3580530919215451
S53,1.175515843138956e-05,0.11891697178408409,-0.273245718910055,-0.054005335126195576
J82,1.1544884998611666e-05,0.4796235342108406,-,0.28078057082930613
O00,1.1505329080156926e-05,-0.31278326564439884,-,0.05385689936003932
T23,1.1360378446246767e-05,0.3885471934971704,-,0.10772948695556891
C19,1.1197283170920356e-05,0.4455932066788855,0.2805632085735211,0.05944185019414373
S89,1.0693220793425022e-05,-0.30585930408516654,0.1259647630953955,0.041577823536643764
I74,1.063827933054321e-05,0.48807917595087125,0.32773738537148256,0.21875862224375237
N80,1.056021851980381e-05,-0.10501722728165254,-,0.044596301314234706
T76,1.0512547772760013e-05,0.4143640308970842,-,0.10781006826352765
L24,1.0470221310952416e-05,0.45390891765457747,-,0.14813152684840797
B58,1.0355512496748015e-05,-0.3884906655774597,-,0.2157872930497099
J01,1.026260772326521e-05,0.4093694229373126,0.1840726398659283,0.18897228520450426
J17,1.023247213965588e-05,0.44089741329536974,0.395517103222681,0.33273259704884284
F98,1.016711004264144e-05,0.41951843460347743,-,0.23948107942319072
C76,1.0082088527441004e-05,-0.1370747241445548,-0.1937853705404534,0.03878041049301885
D44,1.00358270083381e-05,-0.3164076808390781,0.17623115374490156,0.06095110243357966
S86,9.64261443295975e-06,-0.3185291564072559,-,-0.034158320719708334
E43,9.619311133276189e-06,0.4827705624768278,0.46000108140093665,0.4143461672279326
I30,9.554113549769997e-06,0.11725392524545711,-0.1873788919943729,0.24567885803154688
J00,9.507201742376982e-06,0.4419767364514915,-,0.05385220558103649
G04,9.47489986683248e-06,0.14498191847921746,0.36418082720308903,0.08739725553713162
J09,9.465227166980083e-06,0.48074252443146914,-,0.4907050221292442
L20,9.4294483703529e-06,0.475188370244258,0.3521264496439286,0.17738309820645032
B59,9.374360709404496e-06,0.4805070621196382,0.3994163326857529,0.44406110080986777
P80,9.37307582575194e-06,0.4610363906710433,-,0.4600128504272527
E22,9.364431685522592e-06,0.2386268596512015,0.26102307490172266,0.10473091174116227
I60,9.313256984786858e-06,0.4734931630329001,0.2742033565027461,0.24177906528544457
X12,9.248783152238369e-06,-0.3094020589183678,-,0.3125782253404247
S74,9.060765040296628e-06,-0.32181948517008574,-0.272762427622657,0.0806909573761581
I97,8.68567614393093e-06,0.43573397611496756,0.18762544609633175,0.2540116931240058
S05,8.5929341078398e-06,0.4482681180778588,-0.12231827118106128,0.057912908714801654
P29,8.508891631898714e-06,0.4563450317109749,0.23651034881390642,0.2333525919702517
J10,8.413559947327828e-06,0.4441971116791914,0.43019613646395427,0.13490079543500116
F42,8.330809139578957e-06,0.43488010237135166,-,0.17333674358786105
Z16,8.258932064946985e-06,0.46724137672055543,0.4935763908226373,0.44734439855933067
E44,8.253914660233389e-06,0.4354768234818841,0.2523329274183825,0.19025368110069
E26,7.833824443801981e-06,0.425466777127164,-,0.12043756266005973
F72,7.821038138068916e-06,0.49277069495107834,-,0.5904653117159576
M77,7.1144344575308414e-06,0.2426498618066231,-0.06225232511574794,0.0431224503706534
D36,7.077640784549376e-06,0.4551318015709942,-0.2923973168237192,0.05465963409359372
D73,7.064154034068621e-06,0.4639790487403548,0.38808839782825394,0.15795764769365467
I76,6.955304699477463e-06,0.43091791456525796,-,0.3454476320926418
H44,6.919486214429033e-06,0.36696068650793995,0.35833950164167455,0.11255225090531887
M65,6.779620585205346e-06,-0.37465241616575495,-0.10961238795063513,0.03479497877296732
C55,6.775510904593787e-06,0.11490109618428172,0.1281579889673684,0.02422596966152545
N23,6.637355051493031e-06,0.1406010461053951,0.34958119895663003,0.05578525305145858
C86,6.5379217653556935e-06,-0.3170554677185367,0.2906391122943394,0.07582152923141422
Q98,6.415018493751967e-06,-0.30431855922089995,-,0.20035595976386297
D51,6.377881187957482e-06,0.4505883471464429,0.2774569004822521,0.25151424052724425
G90,6.360024730772733e-06,0.13424168623693675,0.4628455168804415,0.21247635307687515
E63,6.3332770770000345e-06,0.47097531887475036,0.38934296256382706,0.3305022940473368
N29,6.13210967304994e-06,0.12439772577534886,-,0.06716234272932466
N21,6.087310030633737e-06,0.1244161199856249,-,0.0711536977326013
R34,5.970497810971747e-06,0.4874828106402539,-,0.35612578738204853
F45,5.802439335528899e-06,0.42969793120842403,0.4935763908226373,0.1634567164326985
L25,5.59743863604628e-06,0.4766710165781576,0.4717428149466323,0.17908794389989643
B17,5.538039861828607e-06,0.4936555959738953,0.35757807874987374,0.4223792605031156
L55,5.426743310000108e-06,-0.3063947952612244,-,0.11783334550842801
H30,5.353551300055904e-06,0.12827479231847577,-,0.08553499752099009
Q18,5.307093935958162e-06,0.43954414160941185,-,0.038758910004141285
D12,4.963820422287572e-06,0.4816631852842988,0.1254366432041242,0.07505570089630215
K65,4.899308028473551e-06,0.4382584461328929,0.29762507130505345,0.2697918854948722
H11,4.868932683546725e-06,0.49776833984116353,-0.2580748815122547,0.08263527686637212
I81,4.793001542225116e-06,0.44850807946240145,0.3735711945966352,0.18760612845746275
F80,4.714804196272074e-06,0.4721619257544467,0.33803153715244344,0.09805735174812805
S60,4.666599070427992e-06,-0.103924552249476,-,0.050082864339369176
C65,4.529455284527802e-06,0.47385718442180236,-0.2794194002694159,0.06785329232042421
S11,4.524419711324164e-06,-0.3054266720268759,-,0.08055020636858942
F79,4.516455823421652e-06,0.46190619973707936,0.2917515101202888,0.19228864484864522
T17,4.432096969431162e-06,0.4809395111685448,0.2814881488350327,0.22979126681508322
R46,4.39827837720122e-06,0.20863779621334286,-0.16108541560782286,0.13174980687511686
T79,4.287586623930274e-06,0.5005686297618728,0.47288068673116884,0.37296155353821037
Q37,4.179948269743367e-06,-0.31523941151736223,-,0.031443235622982506
F15,4.116336283617843e-06,0.4393993610512601,-,0.16649882192083998
H02,4.107162822466028e-06,0.4889347350689304,-0.16114291768161654,0.10742293453510836
G70,4.082273011517949e-06,0.4737423672185109,0.10485045515219849,0.13940520068069512
R81,4.080501542700928e-06,0.4245755871948023,-,0.28506655550490345
H50,4.072615609542732e-06,0.48123460620306574,-,0.10854034802162306
E56,4.063931553984412e-06,0.4367152363508291,-,0.2621296518018621
Q02,3.97394877887977e-06,0.453270072700664,0.3276228815978444,0.1900166268948089
B19,3.9603926834603066e-06,0.47901188931962774,0.2922732580768105,0.29087562599582506
M90,3.898982456171572e-06,0.4725500347100051,0.44574599384735836,0.36428444067433324
Q99,3.8187822556554064e-06,-0.32572170960149877,-0.27263554463125006,0.18703071797491408
M00,3.7056313375950976e-06,0.4138164072139911,0.36898177153334066,0.2676921091108292
Y09,3.683212939638274e-06,-0.33253406445237293,-,0.06696810954280473
F48,3.6354869516325273e-06,0.49099270994672933,0.46611868435298076,0.2225277414800584
L70,3.532231443071219e-06,0.480489468911376,0.43761830350466,0.18122191610005142
L57,3.298579002275863e-06,0.3857573136166331,0.20229167844976814,0.17339871328584627
S45,3.117496628119112e-06,0.4225497885779662,-,0.2355277817567693
R70,3.091861958640894e-06,0.4722841559231697,0.3250790066776506,0.23652809677720357
C47,3.030526490063464e-06,-0.42791269322374925,-,0.026402052608037192
F21,2.984840201626256e-06,0.4719124935054384,-,0.6853689147627497
C7B,2.952485872652099e-06,-0.31413025157138136,-,0.050276750452175924
H21,2.910493356582454e-06,0.45390891765457747,-,0.17721859387989505
L91,2.7858587800960746e-06,0.12898546375998354,0.3509097086968491,0.1136755237417744
I86,2.7792758423244158e-06,0.4858883922693984,-0.21886723175825668,0.07187933927826887
I13,2.7713675417988505e-06,0.4887713420031896,-,0.3881699192122657
Z77,2.7411555119179103e-06,0.42632441086239575,-,0.17544709421037896
F13,2.7071061265120906e-06,0.476286727384331,0.49504940925602736,0.37188576883139685
E24,2.528035161703777e-06,-0.31521148698705376,-,0.2087795812355749
L53,2.5139254006246893e-06,0.4721619257544467,0.40380629695169656,0.12917928344909277
L50,2.5062934393698765e-06,0.46092468185581986,0.3521264496439286,0.10159576951569081
D22,2.3905674294438427e-06,-0.3189426730028776,0.1942136728454813,0.15564248092659302
S44,2.342154193549358e-06,0.4782192625053897,-,0.11260687438672065
C26,2.260534280381612e-06,-0.3802928350857509,-,0.19175570380624452
Q62,2.254334522945437e-06,0.47385718442180236,-,0.04258189921691906
X10,2.2232030742959246e-06,-0.32673080707240404,-,0.26092513103297815
M11,2.2008143153535453e-06,0.4505400991169808,-,0.15467749990184312
L90,2.199670247562698e-06,0.4839600267867607,-,0.1498385364024709
J04,2.0357557394152136e-06,0.4684862340344707,0.4926511662182904,0.33264876557721124
M84,1.951515881460522e-06,0.45101136658462504,-0.101748132442419,0.034186191943954385
C17,1.9209295525194126e-06,0.4298494120163668,-0.2717143782959556,0.06820802223198424
Q82,1.9121323920357847e-06,0.48451555786616324,-0.12650384240288676,0.07448367756397326
E58,1.8658099933619293e-06,0.49160981496989775,-,0.22464093112391287
L72,1.8573744950010127e-06,0.4889347350689304,-0.1050147324904527,0.09649654950250304
Y84,1.6731607493991837e-06,0.4052291176481586,-,0.10685470195119746
K25,1.6165661262139671e-06,0.4793031591534864,0.42561539964949796,0.1888964255502641
T20,1.6050765596130512e-06,-0.32673080707240404,-,0.06601447938871147
L51,1.5728276393097722e-06,0.46966369640420585,0.22205980659402397,0.1764792316897388
S71,1.4385528321354936e-06,0.480871651794906,-,0.12613858622608234
S80,1.418500849555699e-06,0.15687263967730758,-,0.06237707245701934
T56,1.2401666263011673e-06,-0.435601361126944,-,0.189088859209163
N36,1.208249345868747e-06,0.44970859845987177,-,0.07690994593979848
Y95,1.1481167813264152e-06,0.4860887443156093,0.4651987705514047,0.5919491968707218
E76,1.1475581327826112e-06,-0.44157320683684737,-,-0.04188622830329374
E75,1.141925746244207e-06,0.4532440032886457,0.3365948915889429,0.15060223035177647
K28,1.122129284488409e-06,-0.31431315631557377,-,0.15081471823113415
H26,1.0339045857324696e-06,0.4848346822826692,0.30466131306562655,0.30235759491292236
C72,9.13930376928879e-07,-0.32473174481562594,-0.23556864747792,0.05505061277103554
L81,9.0437164152481e-07,-0.3189426730028776,0.29712939206179934,0.16935246513734648
C63,8.594589887101952e-07,-0.31014972311334466,-,0.05198772476761406
F93,7.485083809156094e-07,0.4974466653112429,-,0.09498124509969552
R17,7.049314061775027e-07,0.49404855134804737,0.2792153028309789,0.2661513742541017
M71,6.605147328434287e-07,0.477161960095733,-,0.07195949669383472
M15,6.531742262096743e-07,0.4824614512416664,-,0.18108848224003923
T16,6.531629360436899e-07,-0.4449469160830989,-,0.0449024914653131
K22,6.424104486857946e-07,0.15973243270369986,0.18404560849107318,0.09651369503979815
S36,4.520734551636884e-07,0.46351030370151325,0.3875139892457855,0.31616540690594536
F34,4.282268550834493e-07,0.48127726608498317,0.45211600625575926,0.1722187376029122
E23,4.0898520685132453e-07,0.48382861347702966,0.1419955852962394,0.12913789566449918
A37,3.938599683304845e-07,0.5031695778090349,-,0.2848686328131134
K26,3.5209433201740866e-07,0.4935565702543034,0.21128282994238126,0.27656041252209257
F51,3.461156766315707e-07,0.4898416541667037,0.3491588011004809,0.28337923589823827
Q33,3.2492009664844137e-07,0.48451555786616324,-,0.07958312151058182
H01,3.147580253009234e-07,0.49350372128008185,0.35691575112918544,0.1567322414693438
J99,2.529368368285512e-07,0.4889347350689304,-,0.3285890614835484
N11,2.426710691670293e-07,-0.43524123358753525,-,0.13744823504600742
H46,2.408461094444163e-07,-0.4308076338469023,-,0.04158319511490624
I79,2.166442084772173e-07,0.48236795619701456,0.33959345643289035,0.3525922361611651
E73,1.798858510607716e-07,0.48451555786616324,0.3377278458131399,0.21786866759437462
F52,1.667115945181144e-07,0.49350372128008185,-0.27825215803079467,0.31894070870730507
K13,1.5462598249359658e-07,0.4467882962788436,0.10858494640553332,0.12905330194699716
F82,1.4999313598008284e-07,0.48214577150987814,-,0.2315368347877932
T70,1.310623353263739e-07,0.5057257038117033,0.49810227827429804,0.6900048454253216
G37,1.2659052523317917e-07,-0.31264844582705276,-0.39933150974106085,0.052030254778885426
D01,9.073211104105237e-08,-0.4209426942437369,-,0.1484561516167926
S90,8.235106252770672e-08,0.4812378282530029,-0.20377032267804526,0.048766599394055435
T19,7.744118482997576e-08,0.47613795288760163,-,0.0906555717315132
H16,4.9548783128600985e-08,0.46830736596430794,-,0.1886080231727491
N34,4.353436765817261e-08,0.46830736596430794,0.4393473186961455,0.099649994664245
E72,2.282113563436089e-09,0.47987228814641153,0.3393329192192222,0.25510034508908946
P27,6.005310025449649e-10,0.49350372128008185,-,0.23963345690100907
